id,statusdesc,createdate,closeddate,lastaction,parenttype,typename,comments,streetnum,streetname,streetaddress,crossname,cityname,department,division,latitude,longitude,geolocation,typeid,parentid,deptdivid,deptdiv,status,dataset_type
1124552,CLOSED,2025-04-22T09:51:00.000,2025-09-17T06:59:00.000,2025-09-17T06:59:00.000,BLIGHTED PROPERTIES,TALL GRASS,THE V/L TO THE RIGHT OF 3547 ELM ST HAS A LARGE DEAD TREE THAT NEEDS TO BE TRIMMED OR REMOVED CAUSE LIMBS  ARE DROPPING ON THE PROPERTY AT 3547 ELM ST,3557,ELM DR,3557 ELM DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.481525,-91.138054,"
,  
(30.481525, -91.138054)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124550,CLOSED,2025-04-22T09:44:00.000,2025-05-20T14:19:00.000,2025-05-20T14:19:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT AT THE CORNER OF TERRACE ST AND DARE ST TALL GRASS NEEDS TO BE CUT.,1823,TERRACE ST,1823 TERRACE ST,DARE ST,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.436598,-91.169579,"
,  
(30.436598, -91.169579)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124547,IN PROGRESS,2025-04-22T09:41:00.000,,2025-06-02T10:11:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",BROKEN VEHICLE IN THE DRIVEWAY WITHOUT TIRES NEEDS TO BE REMOVE.,7642,PERCY AVE,7642 PERCY AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.501165,-91.111572,"
,  
(30.501165, -91.111572)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1124536,IN PROGRESS,2025-04-22T09:22:00.000,,2025-04-23T10:44:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",CALLER STATED THAT THERE IS A RV ON THE PROPERTY AT 12152 LEONIDAS ST WITH PEOPLE LIVING IN IT.,12152,LEONIDAS ST,12152 LEONIDAS ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.556005,-91.166321,"
,  
(30.556005, -91.166321)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1124532,CLOSED,2025-04-22T09:17:00.000,2025-06-10T07:49:00.000,2025-06-10T07:49:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",ABANDONED HOME WITH TREE DEBRIS AT CURBSIDE.,1936,68TH AVE,1936 68TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.51133,-91.172371,"
,  
(30.51133, -91.172371)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124513,CLOSED,2025-04-22T08:39:00.000,2025-04-22T08:55:00.000,2025-04-22T08:55:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS ON V/L,1457,LAKE CALAIS CT,1457 LAKE CALAIS CT,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.390158,-91.115829,"
,  
(30.390158, -91.115829)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124490,CLOSED,2025-04-22T08:13:00.000,2025-07-15T10:07:00.000,2025-07-15T10:07:00.000,BLIGHTED PROPERTIES,TALL GRASS,"CALLER IS REQUESTING THAT THE V/L SITTING TO THE LEFT OF HER HOME BE CUT .., GAVE ID#",1626,BAY ST,1626 BAY ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462162,-91.172852,"
,  
(30.462162, -91.172852)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124482,CLOSED,2025-04-22T07:42:00.000,2025-04-30T09:05:00.000,2025-04-30T09:05:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",REQUEST REMOVAL OF JUNK AND DEBRIS IN FRONT OF VACANT HOME ON THE R O W ACROSS FROM 12384 SHAY AVE,12387,SHAY AVE,12387 SHAY AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462759,-91.04509,"
,  
(30.462759, -91.04509)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124478,IN PROGRESS,2025-04-22T07:26:00.000,,2025-09-15T10:25:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","I AND OTHER TAX-PAYING  LANDLORDS OF PROPERTIES LOCATED AT 2150 NORTH SHERWOOD FOREST DRIVE, BUILDINGS BETWEEN STAN AVENUE AND BARD AVENUE, HAVE CONTACTED CITY AUTHORITIES IN THE PAST REGARDING HAZARDOUS LIVING CONDITIONS SUCH AS PILES OF TRASH AS WELL AS LOTS WITH TRASH IN THEM, MULTIPLE TIMES TO NO AVAIL.  ALSO THIS STREET CONNECTING STAN AVENUE AND BARD AVENUE NEEDS TO BE REPAIRED BEFORE SOMEBODY GETS HURT PRETTY BAD WHILE DRIVING NOT REALIZING THAT THERE ARE THE HUGE CRATERS ON THIS STREET.  PLEASE DO THE NEEDFUL IMMEDIATELY.  THANK YOU",2150,N SHERWOOD FOREST DR,2150 N SHERWOOD FOREST DR,STAN AVE,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.468395,-91.058083,"
,  
(30.468395, -91.058083)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1124473,IN PROGRESS,2025-04-22T00:32:00.000,,2025-06-26T13:01:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","LOT 84 HAS BEER BOTTLES AND TRASH IN YARD FOR WEEKS,LOT 81 HAS UNFENCED SWIMMING POOL WITH TRASH AND DEBRIS EVERYWHERE,LOT 82 HAS BLANKETS AND TRASH THAT HAVE BEEN ON GROUND IN YARD FOR MONTHS,LOT 100 AND 99 ARE OVERGROWN WITH TRASH AND DEBRIS ALL OVER THEM,GARDEREMOBILEHOMEPARK@GMAIL.COM.OVERGROWN BRUSH AT ENTRANCE CONCEALS THIS SANCTUARY OF FILTHINESS.",2575,GARDERE LN,2575 GARDERE LN,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.349035,-91.133911,"
,  
(30.349035, -91.133911)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1124469,CLOSED,2025-04-21T21:00:00.000,2025-04-22T08:34:00.000,2025-04-22T08:34:00.000,BLIGHTED PROPERTIES,TALL GRASS,"RESIDENT PATRICIA CELESTINE COMPLAINED HERE IS 10 ACRES OF LAND ON HER LEFT SIDE . IT HAS BEEN GROWING UP (TREES, BUSHES) GOING ALL OVER THE FENCE LINE AND IT IS BRINGING IN RODENTS.",7840,DYER RD,7840 DYER RD,,BAKER,DEVELOPMENT,BLIGHT ENFORCEMENT,30.596191,-91.110764,"
,  
(30.596191, -91.110764)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124465,CLOSED,2025-04-21T20:28:00.000,2025-09-19T10:10:00.000,2025-09-19T10:10:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,BASE COLOR OF THE HOME IS BLUE--VACANT PROPERTY-- NO SIGN OF ANYONE ACTIVELY LIVING IN HOME. WOODEN BOARDS ARE ON ALL WINDOWS.,1677,74TH AVE,1677 74TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.515766,-91.17543,"
,  
(30.515766, -91.17543)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124449,CLOSED,2025-04-21T17:15:00.000,2025-07-24T13:30:00.000,2025-07-24T13:30:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,"THE BUILDING IS NOT OCCUPIED, THE CARPORT AND FENCE ARE FALLING APART, THE BACKYARD IS VERY OVERGROWN, AN ABANDONED VEHICLE IN THE CARPORT, A TARP IS FLYING IN THE ROAD THAT IS HALF ATTACHED TO THE BUILDING TO COVER THE CARPORT THAT IS FALLING APART.",1278,SHARLO AVE,1278 SHARLO AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.389938,-91.182907,"
,  
(30.389938, -91.182907)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124446,CLOSED,2025-04-21T17:07:00.000,2025-04-24T09:17:00.000,2025-04-24T09:17:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",REQUEST:  REMOVE ABANDONED VEHICLE PARKED IN FROM OF 706 N 38TH STREET.                                                                       ISSUE:  ABANDONED BROWN VEHICLE HAS BEEN PARKED IN FRONT OF PROPERTY (706 N38TH STREET) FOR ALMOST TWO YEARS.  VEHICLE HAS BEEN PARKED ON STREET AND IN WRONG DIRECTION CAUSING TRAFFIC ISSUES ON BUSY N 38TH STREET.,706,N 38TH ST,706 N 38TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.454872,-91.151619,"
,  
(30.454872, -91.151619)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124436,CLOSED,2025-04-21T16:20:00.000,2025-05-29T15:31:00.000,2025-05-29T15:31:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","REQUEST:  REMOVE TRASH AND CAMPAIGN SIGNS FROM VACANT LOT NEXT TO PROPERTY BELOW.                                             PROPERTY LOCATION:  VACANT LOT NEXT TO HOUSE AT 2928 JEFFERSON AVENUE, BATON ROUGE LA 70802.                          ISSUE:  CAMPAIGN SIGNS AND OTHER TRASH HAS BEEN ON VACANT LOT FOR AT LEAST 2 YEARS.",2928,JEFFERSON AVE,2928 JEFFERSON AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.464222,-91.159187,"
,  
(30.464222, -91.159187)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124435,CLOSED,2025-04-21T16:19:00.000,2025-06-03T10:34:00.000,2025-06-03T10:34:00.000,BLIGHTED PROPERTIES,TALL GRASS,"TALL GRASS IN THE FRONT, BACK AND SIDES OF THE ABANDONED PROPERTY. WEEDS ALL OVER THE PORCH",2636,FAIRFIELDS AVE,2636 FAIRFIELDS AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.466631,-91.162064,"
,  
(30.466631, -91.162064)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124430,CLOSED,2025-04-21T15:57:00.000,2025-05-29T10:03:00.000,2025-05-29T10:03:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",DEBRIS PILE IN FRONT OF 1134 E POLK STREET,1134,E POLK ST,1134 E POLK ST,MISSOURI ST,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.42696,-91.172577,"
,  
(30.42696, -91.172577)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124423,CLOSED,2025-04-21T15:43:00.000,2025-05-16T11:18:00.000,2025-05-16T11:18:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATED THAT THE VACANT HOME TO THE RIGHT OF 4849 BEECH ST IS OVERGROWN WITH GRASS AND THERE ARE RODENT SEEN ON THE PROPERTY.,4849,BEECH ST,4849 BEECH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.495979,-91.141876,"
,  
(30.495979, -91.141876)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124419,CLOSED,2025-04-21T15:36:00.000,2025-05-14T14:42:00.000,2025-05-14T14:42:00.000,BLIGHTED PROPERTIES,TALL GRASS,ABANDONED HOME WITH TALL GRASS IN THE BACK NEEDS TO BE CUT.,3584,COURTLAND DR,3584 COURTLAND DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.483189,-91.086075,"
,  
(30.483189, -91.086075)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124415,CLOSED,2025-04-21T15:32:00.000,2025-06-10T11:25:00.000,2025-06-10T11:25:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",VACANT LOT NEXT TO 3010 LULA AVE HAS A JUNK VEHICLE ON THE PROPERTY.,3006,LULA AVE,3006 LULA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462664,-91.158401,"
,  
(30.462664, -91.158401)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124417,CLOSED,2025-04-21T15:32:00.000,2025-04-24T12:11:00.000,2025-04-24T12:11:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT NEXT TO 3010 LULA AVE TALL GRASS NEEDS TO BE CUT.,3006,LULA AVE,3006 LULA AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.462772,-91.165596,"
,  
(30.462772, -91.165596)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124411,CLOSED,2025-04-21T15:23:00.000,2025-05-22T11:42:00.000,2025-05-22T11:42:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT THE ABOVE INTERSECTION.,1117,S 11TH ST,1117 S 11TH ST,LOUISIANA AVE,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.445131,-91.178108,"
,  
(30.445131, -91.178108)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124400,CLOSED,2025-04-21T15:06:00.000,2025-04-23T07:55:00.000,2025-04-23T07:55:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",5 WEEKS THIS HAS BEEN BY THE SIDE OF THE ROAD,355,W GRANT ST,355 W GRANT ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.422876,-91.181099,"
,  
(30.422876, -91.181099)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124389,CLOSED,2025-04-21T14:48:00.000,2025-07-08T14:36:00.000,2025-07-08T14:36:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,WHITE BUILDING ON THE CORNER OF FAIRCHILD AND HELENE. PROPERTY IS VACANT WITH NO ACTIVITY.,1610,FAIRCHILD ST,1610 FAIRCHILD ST,HELENE ST,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.522072,-91.176666,"
,  
(30.522072, -91.176666)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124387,CLOSED,2025-04-21T14:47:00.000,2025-07-08T10:08:00.000,2025-07-08T10:08:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER STATES REQUESTING THAT THE HOME BE CONDEMNED. CALLER STATES THAT PEOPLE ARE ENTERING INTO THE HOME.,3720,BEECHWOOD DR,3720 BEECHWOOD DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.483112,-91.142456,"
,  
(30.483112, -91.142456)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124385,CLOSED,2025-04-21T14:45:00.000,2025-06-16T07:35:00.000,2025-06-16T07:35:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",CALLER STATES THAT THE HOUSE AT 3720 BEECHWOOD DR HAS JUNK AND DEBRIS IN YARD AND THE GRASS NEEDS TO BE CUT,3720,BEECHWOOD DR,3720 BEECHWOOD DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.483101,-91.142479,"
,  
(30.483101, -91.142479)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124344,CLOSED,2025-04-21T13:37:00.000,2025-04-21T14:05:00.000,2025-04-21T14:05:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS ON V/L.,1641,OLIVE ST,1641 OLIVE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.439325,-91.171295,"
,  
(30.439325, -91.171295)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124341,CLOSED,2025-04-21T13:30:00.000,2025-04-21T14:56:00.000,2025-04-21T14:56:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,"MONDAY APRIL 21, 2025; DIRECTLY AT 1516 MYRTLE WALK STREET, IS A YELLOW BURNED/ABANDON/VACANT HOUSE AT THE CORNER OF LEHMANN STREET THAT NEEDS TO BE TORN DOWN, ROOF CAVED IN NEED TO BE REMOVED IMMEDIATELY. PEDESTRIANS ARE WALKING INTO ONCOMING TRAFFIC ON A DAILY BASIS. ACCIDENT WAITING TO HAPPEN IF NOT REMOVED IMMEDIATELY. DANGEROUS FOR PEDESTRIANS/NEIGHBORS.",1516,MYRTLE WALK,1516 MYRTLE WALK,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.438276,-91.172318,"
,  
(30.438276, -91.172318)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124339,IN PROGRESS,2025-04-21T13:28:00.000,,2025-04-22T09:26:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY","MONDAY APRIL 21, 2025; DIRECTLY AT 1516 MYRTLE WALK STREET, IS A YELLOW BURNED/ABANDON/VACANT HOUSE AT THE CORNER OF LEHMANN STREET THAT NEEDS TO BE TORN DOWN, ROOF CAVED IN & ALL DEBRIS/TREES/TREE LIMBS/ BURNED DEBRIS THAT IS COVERING/BLOCKING SIDEWALKS NEED TO BE REMOVED IMMEDIATELY. PEDESTRIANS ARE WALKING INTO ONCOMING TRAFFIC ON A DAILY BASIS. ACCIDENT WAITING TO HAPPEN IF NOT REMOVED IMMEDIATELY. DANGEROUS FOR PEDESTRIANS/NEIGHBORS.",1516,MYRTLE WALK,1516 MYRTLE WALK,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.438276,-91.172318,"
,  
(30.438276, -91.172318)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
1124324,CLOSED,2025-04-21T13:16:00.000,2025-04-29T10:16:00.000,2025-04-29T10:16:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",DUMPING  S. CHOCTAW NEAR CENTRAL THRUWAY,,CENTERPOINTE THWY,CENTERPOINTE THWY,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.469507,-91.016037,"
,  
(30.469507, -91.016037)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124322,CLOSED,2025-04-21T13:15:00.000,2025-04-21T14:45:00.000,2025-04-21T14:45:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,CALLER STATES A DUPLEX. CONCRETE ON WINDOWS. CORNER POOR CEILING. ON. BATHTUB LOOKS UNUSED. SHORTAGE ISSUES IN THE HOME.  AND SOMEONE HAD PASSED IN THE HOME.,2419,GORDON ST,2419 GORDON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.486605,-91.16571,"
,  
(30.486605, -91.16571)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124323,CLOSED,2025-04-21T13:15:00.000,2025-05-01T07:43:00.000,2025-05-01T07:43:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",DUMPING  S. CHOCTAW NEAR CENTRAL THRUWAY,,CENTERPOINTE THWY,CENTERPOINTE THWY,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.469358,-91.016037,"
,  
(30.469358, -91.016037)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124302,CLOSED,2025-04-21T12:56:00.000,2025-07-17T12:36:00.000,2025-07-17T12:36:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,REQUEST:  PLACE COMMERCIAL PROPERTY ON CONDEMNED LIST AND THEN TEAR BUILDING DOWN.                                                        ISSUE:  BUILDING STRUCTURE IS UNSTABLE TO INCLUDE MOST OF ROOF HAS COLLAPSED.,5347,CHOCTAW DR,5347 CHOCTAW DR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.471039,-91.13739,"
,  
(30.471039, -91.13739)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124296,CLOSED,2025-04-21T12:48:00.000,2025-04-28T09:23:00.000,2025-04-28T09:23:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT LOCATED BEHIND 4160 DENHAM IS OVERGROWN GRASS NEED TO BE CUT,4135,LAKEWOOD ST,4135 LAKEWOOD ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.50396,-91.148979,"
,  
(30.50396, -91.148979)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124283,CLOSED,2025-04-21T12:32:00.000,2025-05-20T14:19:00.000,2025-05-20T14:19:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT LOT TO THE LEFT OF THE HOME IS OVERGROWN WITH GRASS,2008,NEBRASKA ST,2008 NEBRASKA ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.428885,-91.180168,"
,  
(30.428885, -91.180168)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124247,CLOSED,2025-04-21T11:30:00.000,2025-09-17T14:00:00.000,2025-09-17T14:00:00.000,BLIGHTED PROPERTIES,TALL GRASS,CALLER STATES TALL GRASS AT THIS ABANDONED HOME. CALLER STATES THEY NEED TO BE CUT FROM THE FRONT TO THE BACK AS THE BACK NEEDS TO BE CUT.,2710,AUBIN LN,2710 AUBIN LN,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.426498,-91.065224,"
,  
(30.426498, -91.065224)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124229,CLOSED,2025-04-21T11:07:00.000,2025-04-21T11:10:00.000,2025-04-21T11:10:00.000,BLIGHTED PROPERTIES,TALL GRASS,VACANT HOME YARD IS OVERGROWN GRASS NEED TO BE CUT,312,ROBINDALE CIR,312 ROBINDALE CIR,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.455151,-91.061874,"
,  
(30.455151, -91.061874)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124182,CLOSED,2025-04-21T10:36:00.000,2025-06-02T13:49:00.000,2025-06-02T13:49:00.000,BLIGHTED PROPERTIES,TALL GRASS,"CALLER IS REQUESTING THAT THE YARD BE CUT 1770 SORA ST...., GAVE ID#",1770,SORA ST,1770 SORA ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.524546,-91.174629,"
,  
(30.524546, -91.174629)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124167,CLOSED,2025-04-21T10:13:00.000,2025-06-03T10:23:00.000,2025-06-03T10:23:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",REQUEST REMOVAL OF HOUSEHOLD DEBRIS FROM THE R O W IN FRONT OF A VACANT HOME,3228,ONTARIO ST,3228 ONTARIO ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.4753,-91.15744,"
,  
(30.4753, -91.15744)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124104,CLOSED,2025-04-21T09:07:00.000,2025-07-29T06:26:00.000,2025-07-29T06:26:00.000,BLIGHTED PROPERTIES,"JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY",GRASS IS NOT BEING CUT…4 FOOT TALL WEEDS.          CONSTRUCTION DEBRIS DISCARDED ON SERVITUDE,8208,BAYOU FOUNTAIN AVE,8208 BAYOU FOUNTAIN AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.362514,-91.125458,"
,  
(30.362514, -91.125458)",172985,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124095,CLOSED,2025-04-21T08:58:00.000,2025-07-03T07:25:00.000,2025-07-03T07:25:00.000,BLIGHTED PROPERTIES,TALL GRASS,TALL GRASS AT V/L AT 2856 WYANDOTTE ST,2856,WYANDOTTE ST,2856 WYANDOTTE ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.481709,-91.16053,"
,  
(30.481709, -91.16053)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124040,CLOSED,2025-04-21T02:52:00.000,2025-06-12T14:17:00.000,2025-06-12T14:17:00.000,BLIGHTED PROPERTIES,TALL GRASS,LOT NEEDS MOWING AND CLEARING OF DEBRIS. TRASH IS BEING DUMPED HERE.,1946,77TH AVE,1946 77TH AVE,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.517389,-91.172226,"
,  
(30.517389, -91.172226)",172989,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124036,CLOSED,2025-04-20T21:18:00.000,2025-04-22T08:14:00.000,2025-04-22T08:14:00.000,BLIGHTED PROPERTIES,PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN,ON GOVERNMENT STREET IN ABOUT THE 1600 BLOCK THIS BUILDING IS APPARENTLY A PUBLIC LIABILITY. THERE ARE KIDS SKATING INSIDE THE BUILDING AND THE FRONT WALL OF THE BUILDING HAS NO LATERAL SUPPORT. PLEASE HAVE AN ENGINEER LOOK AT IT. ALSO I WILL REPORT IT TO THE STATE FIRE MARSHALL OFFICE.,836,MOUTON ST,836 MOUTON ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.441023,-91.142632,"
,  
(30.441023, -91.142632)",172988,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124028,CLOSED,2025-04-20T18:04:00.000,2025-06-02T11:13:00.000,2025-06-02T11:13:00.000,BLIGHTED PROPERTIES,"JUNK, INOPERABLE, OR ABANDONED VEHICLE",THERE ARE PALLETS AND TREE DEBRIS PLACED BY THE ROAD THAT HAVE BEEN THERE SINCE JANUARY. THEY NEED TO BE REMOVED. THIS IS LOCATED ON THE EMPTY LOT ACROSS FROM MY HOUSE.,242,S 12TH ST,242 S 12TH ST,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.445578,-91.177147,"
,  
(30.445578, -91.177147)",172986,172971,59,DOD - BLIGHT ENFORCEMENT,1,blight
1124008,IN PROGRESS,2025-04-20T10:28:00.000,,2025-04-21T10:51:00.000,BLIGHTED PROPERTIES,DEFACED SIDEWALK,"BELONGINGS LEFT UNDER THE INTERSTATE 12 AT THE CEDARCREST OVERPASS, LOTS OF GRAFFITI ON THE COLUMN ALSO. PLEASE SET UP A PAINTING TO COVER THE GRAFFITI AND REMOVAL OF THE BELONGING LEFT ON PUBLIC PROPERTY. THE VOLUNTEERS CAN OR GET UNDER THE OVERPASS SAFELY.",2626,AUBIN LN,2626 AUBIN LN,,BATON ROUGE,DEVELOPMENT,BLIGHT ENFORCEMENT,30.42701,-91.064621,"
,  
(30.42701, -91.064621)",172991,172971,59,DOD - BLIGHT ENFORCEMENT,3,blight
